objeto,config,ley,r_as,media_flujo,fraccion_visible
NGC205,18a158_212,B,270.0,2.442e-10,0.026
NGC205,18a158_212,B,274.0,8.856e-11,0.020
NGC205,18a158_212,B,278.0,1.213e-10,0.016
NGC205,18a158_212,B,282.0,7.250e-11,0.018
NGC205,18a158_212,B,286.0,8.223e-11,0.022
NGC205,18a158_212,B,290.0,1.808e-10,0.025
NGC205,18a158_212,B,294.0,1.247e-10,0.021
NGC205,18a158_212,B,298.0,6.655e-11,0.010
NGC205,18a158_212,B,302.0,2.638e-11,0.006
NGC205,18a158_212,B,306.0,4.396e-10,0.008
NGC205,18a158_212,B,310.0,5.130e-10,0.018
NGC205,18a158_212,B,314.0,1.452e-11,0.012
NGC205,18a158_212,B,318.0,1.571e-11,0.014
NGC205,18a158_212,B,322.0,3.920e-10,0.016
NGC205,18a158_212,B,326.0,5.023e-10,0.026
NGC205,18a158_212,B,330.0,4.100e-10,0.035
NGC205,18a158_212,B,334.0,1.501e-9,0.028
NGC205,18a158_212,B,338.0,7.404e-11,0.020
NGC205,18a158_212,B,342.0,8.094e-11,0.013
NGC205,18a158_212,B,346.0,3.964e-10,0.025
NGC205,18a158_212,B,350.0,9.511e-10,0.030
NGC205,18a158_212,B,354.0,5.052e-10,0.028
NGC205,18a158_212,B,358.0,7.026e-10,0.033
NGC205,18a158_212,B,362.0,6.904e-11,0.021
NGC205,18a158_212,B,366.0,1.476e-10,0.018
NGC205,18a158_212,B,370.0,2.065e-11,0.011
NGC205,18a158_212,B,374.0,8.669e-11,0.014
NGC205,18a158_212,B,378.0,4.733e-11,0.020
NGC205,18a158_212,B,382.0,2.831e-10,0.008
NGC205,18a158_212,B,386.0,3.827e-11,0.010
NGC205,18a158_212,B,390.0,6.477e-11,0.014
NGC205,18a158_212,B,394.0,3.022e-11,0.009
NGC205,18a158_212,B,398.0,4.227e-11,0.006
NGC205,18a158_212,B,402.0,1.065e-10,0.013
NGC205,18a158_212,B,406.0,1.447e-10,0.012
NGC205,18a158_212,B,410.0,1.709e-11,0.016
NGC205,18a158_212,B,414.0,9.758e-11,0.023
NGC205,18a158_212,B,418.0,6.603e-10,0.029
NGC205,18a158_212,B,422.0,4.464e-10,0.031
NGC205,18a158_212,B,426.0,5.617e-10,0.033
NGC205,18a158_212,B,430.0,5.899e-10,0.029
NGC205,18a158_212,B,434.0,4.149e-10,0.030
NGC205,18a158_212,B,438.0,1.446e-10,0.032
NGC205,18a158_212,B,442.0,4.946e-11,0.024
NGC205,18a158_212,B,446.0,2.525e-11,0.016
NGC205,18a158_212,B,450.0,2.004e-10,0.018
NGC205,18a158_212,B,454.0,2.863e-10,0.016
NGC205,18a158_212,B,458.0,5.121e-11,0.010
NGC205,18a158_212,B,462.0,1.541e-12,0.005
NGC205,18a158_212,B,466.0,2.329e-12,0.005
NGC205,18a158_212,B,470.0,1.011e-11,0.005
NGC205,18a158_212,B,474.0,1.650e-11,0.008
NGC205,18a158_212,B,478.0,1.454e-11,0.007
NGC205,18a158_212,B,482.0,6.076e-11,0.008
NGC205,18a158_212,B,486.0,7.942e-11,0.011
NGC205,18a158_212,B,490.0,9.922e-11,0.013
NGC205,18a158_212,B,494.0,5.879e-10,0.019
NGC205,18a158_212,B,498.0,1.602e-10,0.020
NGC205,18a158_212,B,502.0,2.530e-11,0.013
NGC205,18a158_212,B,506.0,7.698e-11,0.014
NGC205,18a158_212,B,510.0,6.383e-11,0.010
NGC205,18a158_212,B,514.0,8.332e-11,0.010
NGC205,18a158_212,B,518.0,2.761e-10,0.021
NGC205,18a158_212,B,522.0,3.658e-10,0.025
NGC205,18a158_212,B,526.0,6.208e-10,0.029
NGC205,18a158_212,B,530.0,2.410e-10,0.025
NGC205,18a158_212,B,534.0,1.089e-10,0.019
NGC205,18a158_212,B,538.0,1.089e-10,0.017
NGC205,18a158_212,B,542.0,5.998e-10,0.016
NGC205,18a158_212,B,546.0,1.659e-10,0.024
NGC205,18a158_212,B,550.0,3.363e-10,0.024
NGC205,18a158_212,B,554.0,3.232e-10,0.023
NGC205,18a158_212,B,558.0,4.668e-10,0.021
NGC205,18a158_212,B,562.0,7.999e-11,0.023
NGC205,18a158_212,B,566.0,2.232e-11,0.019
NGC205,18a158_212,B,570.0,1.119e-10,0.022
NGC205,18a158_212,B,574.0,7.422e-10,0.026
NGC205,18a158_212,B,578.0,4.429e-10,0.023
NGC205,18a158_212,B,582.0,1.237e-10,0.022
NGC205,18a158_212,B,586.0,1.638e-10,0.017
NGC205,18a158_212,B,590.0,6.121e-10,0.024
NGC205,18a158_212,B,594.0,2.222e-10,0.022
NGC205,18a158_212,B,598.0,4.867e-10,0.016
NGC205,18a158_212,B,602.0,1.844e-10,0.018
NGC205,18a158_212,B,606.0,4.245e-10,0.017
NGC205,18a158_212,B,610.0,3.761e-10,0.020
NGC205,18a158_212,B,614.0,3.638e-10,0.015
NGC205,18a158_212,B,618.0,2.599e-10,0.009
NGC205,18a158_212,B,622.0,6.115e-11,0.008
NGC205,18a158_212,B,626.0,7.364e-11,0.009
NGC205,18a158_212,B,630.0,5.088e-11,0.011
NGC205,18a158_212,B,634.0,2.872e-10,0.013
NGC205,18a158_212,B,638.0,6.780e-11,0.009
NGC205,18a158_212,B,642.0,2.770e-11,0.007
NGC205,18a158_212,B,646.0,4.374e-11,0.006
NGC205,18a158_212,B,650.0,2.785e-10,0.010
NGC205,18a158_212,B,654.0,2.081e-10,0.014
NGC205,18a158_212,B,658.0,7.515e-11,0.011
NGC205,18a158_212,B,662.0,6.051e-11,0.008
NGC205,18a158_212,B,666.0,4.356e-11,0.005
NGC205,18a158_212,B,670.0,1.524e-11,0.004
NGC205,18a158_212,B,674.0,3.604e-11,0.007
NGC205,18a158_212,B,678.0,2.276e-11,0.005
NGC205,18a158_212,B,682.0,2.416e-11,0.003
NGC205,18a158_212,B,686.0,9.839e-12,0.003
NGC205,18a158_212,B,690.0,1.662e-11,0.004
NGC205,18a158_212,B,694.0,5.870e-11,0.006
NGC205,18a158_212,B,698.0,1.491e-11,0.006
NGC205,18a158_212,B,702.0,1.454e-12,0.002
NGC205,18a158_212,B,706.0,3.488e-14,0.000
NGC205,18a158_212,B,714.0,2.160e-12,0.001
NGC205,18a158_212,B,718.0,2.051e-12,0.002
NGC205,18a158_212,B,722.0,2.210e-13,0.001
NGC205,18a158_212,B,726.0,4.518e-12,0.002
NGC205,18a158_212,B,730.0,2.700e-12,0.003
NGC205,18a158_212,B,734.0,4.650e-12,0.003
NGC205,18a158_212,B,738.0,2.319e-12,0.002
NGC205,18a158_212,B,742.0,5.952e-14,0.001
NGC205,18a158_212,B,746.0,2.274e-12,0.001
NGC205,18a158_212,B,750.0,4.891e-12,0.001
NGC205,18a158_212,B,754.0,8.609e-12,0.003
NGC205,18a158_212,B,758.0,8.113e-12,0.003
NGC205,18a158_212,B,762.0,3.707e-11,0.003
NGC205,18a158_212,B,766.0,1.951e-13,0.001
NGC205,18a158_212,B,774.0,5.972e-13,0.002
NGC205,18a158_212,B,778.0,2.443e-12,0.002
NGC205,18a158_212,B,782.0,5.946e-12,0.003
NGC205,18a158_212,B,786.0,3.147e-12,0.001
NGC205,18a158_212,B,790.0,1.550e-11,0.001
NGC205,18a158_212,B,794.0,4.252e-11,0.003
NGC205,18a158_212,B,798.0,4.880e-12,0.002
NGC205,12a152_212,A,2.0,1.472e-8,1.000
NGC205,12a152_212,A,6.0,1.819e-8,1.000
NGC205,12a152_212,A,10.0,1.491e-8,1.000
NGC205,12a152_212,A,14.0,1.145e-8,1.000
NGC205,12a152_212,A,18.0,9.892e-9,1.000
NGC205,12a152_212,A,22.0,8.500e-9,1.000
NGC205,12a152_212,A,26.0,7.194e-9,1.000
NGC205,12a152_212,A,30.0,5.905e-9,1.000
NGC205,12a152_212,A,34.0,4.946e-9,1.000
NGC205,12a152_212,A,38.0,4.115e-9,1.000
NGC205,12a152_212,A,42.0,3.235e-9,1.000
NGC205,12a152_212,A,46.0,2.596e-9,1.000
NGC205,12a152_212,A,50.0,2.019e-9,1.000
NGC205,12a152_212,A,54.0,1.538e-9,1.000
NGC205,12a152_212,A,58.0,1.102e-9,1.000
NGC205,12a152_212,A,62.0,1.720e-9,1.000
NGC205,12a152_212,A,66.0,9.538e-10,1.000
NGC205,12a152_212,A,70.0,5.761e-10,0.994
NGC205,12a152_212,A,74.0,4.523e-10,0.992
NGC205,12a152_212,A,78.0,4.115e-10,0.983
NGC205,12a152_212,A,82.0,4.450e-10,0.973
NGC205,12a152_212,A,86.0,3.115e-10,0.920
NGC205,12a152_212,A,90.0,2.648e-10,0.876
NGC205,12a152_212,A,94.0,1.989e-10,0.813
NGC205,12a152_212,A,98.0,1.763e-10,0.782
NGC205,12a152_212,A,102.0,1.652e-10,0.721
NGC205,12a152_212,A,106.0,1.975e-10,0.636
NGC205,12a152_212,A,110.0,1.210e-10,0.608
NGC205,12a152_212,A,114.0,1.405e-10,0.575
NGC205,12a152_212,A,118.0,6.231e-11,0.507
NGC205,12a152_212,A,122.0,4.887e-11,0.466
NGC205,12a152_212,A,126.0,8.541e-11,0.425
NGC205,12a152_212,A,130.0,1.821e-10,0.407
NGC205,12a152_212,A,134.0,3.556e-11,0.374
NGC205,12a152_212,A,138.0,3.158e-11,0.353
NGC205,12a152_212,A,142.0,2.396e-10,0.336
NGC205,12a152_212,A,146.0,1.532e-9,0.322
NGC205,12a152_212,A,150.0,1.212e-9,0.280
NGC205,12a152_212,A,154.0,2.507e-10,0.226
NGC205,12a152_212,A,158.0,2.828e-11,0.215
NGC205,12a152_212,A,162.0,4.926e-12,0.184
NGC205,12a152_212,A,166.0,1.656e-11,0.166
NGC205,12a152_212,A,170.0,1.894e-11,0.171
NGC205,12a152_212,A,174.0,4.556e-11,0.155
NGC205,12a152_212,A,178.0,1.212e-10,0.141
NGC205,12a152_212,A,182.0,5.400e-11,0.118
NGC205,12a152_212,A,186.0,2.278e-12,0.094
NGC205,12a152_212,A,190.0,2.061e-11,0.090
NGC205,12a152_212,A,194.0,3.840e-11,0.090
NGC205,12a152_212,A,198.0,1.389e-12,0.083
NGC205,12a152_212,A,202.0,1.363e-12,0.077
NGC205,12a152_212,A,206.0,6.738e-13,0.065
NGC205,12a152_212,A,210.0,8.325e-13,0.061
NGC205,12a152_212,A,214.0,2.034e-12,0.073
NGC205,12a152_212,A,218.0,2.821e-11,0.059
NGC205,12a152_212,A,222.0,1.698e-10,0.055
NGC205,12a152_212,A,226.0,1.187e-10,0.039
NGC205,12a152_212,A,230.0,1.791e-12,0.027
NGC205,12a152_212,A,234.0,3.184e-11,0.038
NGC205,12a152_212,A,238.0,8.165e-11,0.038
NGC205,12a152_212,A,242.0,6.754e-10,0.035
NGC205,12a152_212,A,246.0,3.725e-10,0.030
NGC205,12a152_212,A,250.0,3.627e-11,0.030
NGC205,12a152_212,A,254.0,2.108e-10,0.016
NGC205,12a152_212,A,258.0,5.537e-11,0.016
NGC205,12a152_212,A,262.0,1.145e-10,0.016
NGC205,12a152_212,A,266.0,2.781e-11,0.013
NGC205,12a152_212,A,270.0,1.836e-10,0.033
NGC205,12a152_212,A,274.0,1.153e-10,0.022
NGC205,12a152_212,A,278.0,1.177e-10,0.024
NGC205,12a152_212,A,282.0,5.634e-11,0.016
NGC205,12a152_212,A,286.0,9.093e-11,0.022
NGC205,12a152_212,A,290.0,1.764e-10,0.030
NGC205,12a152_212,A,294.0,1.341e-10,0.022
NGC205,12a152_212,A,298.0,7.960e-11,0.016
NGC205,12a152_212,A,302.0,1.867e-11,0.006
NGC205,12a152_212,A,306.0,5.480e-10,0.014
NGC205,12a152_212,A,310.0,3.528e-10,0.017
NGC205,12a152_212,A,314.0,4.281e-11,0.013
NGC205,12a152_212,A,318.0,2.338e-11,0.019
NGC205,12a152_212,A,322.0,4.748e-10,0.021
NGC205,12a152_212,A,326.0,5.063e-10,0.032
NGC205,12a152_212,A,330.0,3.462e-10,0.037
NGC205,12a152_212,A,334.0,1.430e-9,0.032
NGC205,12a152_212,A,338.0,1.262e-10,0.022
NGC205,12a152_212,A,342.0,7.448e-11,0.017
NGC205,12a152_212,A,346.0,4.503e-10,0.030
NGC205,12a152_212,A,350.0,9.399e-10,0.034
NGC205,12a152_212,A,354.0,6.730e-10,0.034
NGC205,12a152_212,A,358.0,5.607e-10,0.036
NGC205,12a152_212,A,362.0,7.361e-11,0.027
NGC205,12a152_212,A,366.0,1.623e-10,0.023
NGC205,12a152_212,A,370.0,1.644e-11,0.013
NGC205,12a152_212,A,374.0,9.330e-11,0.015
NGC205,12a152_212,A,378.0,4.343e-11,0.024
NGC205,12a152_212,A,382.0,3.040e-10,0.012
NGC205,12a152_212,A,386.0,3.806e-11,0.012
NGC205,12a152_212,A,390.0,7.769e-11,0.017
NGC205,12a152_212,A,394.0,3.094e-11,0.011
NGC205,12a152_212,A,398.0,5.397e-11,0.009
NGC205,12a152_212,A,402.0,1.054e-10,0.013
NGC205,12a152_212,A,406.0,1.369e-10,0.015
NGC205,12a152_212,A,410.0,2.468e-11,0.020
NGC205,12a152_212,A,414.0,1.066e-10,0.026
NGC205,12a152_212,A,418.0,6.505e-10,0.030
NGC205,12a152_212,A,422.0,5.269e-10,0.037
NGC205,12a152_212,A,426.0,4.967e-10,0.039
NGC205,12a152_212,A,430.0,5.590e-10,0.035
NGC205,12a152_212,A,434.0,5.154e-10,0.033
NGC205,12a152_212,A,438.0,1.606e-10,0.036
NGC205,12a152_212,A,442.0,4.743e-11,0.030
NGC205,12a152_212,A,446.0,3.683e-11,0.024
NGC205,12a152_212,A,450.0,3.013e-10,0.018
NGC205,12a152_212,A,454.0,1.886e-10,0.019
NGC205,12a152_212,A,458.0,3.990e-11,0.011
NGC205,12a152_212,A,462.0,3.176e-12,0.010
NGC205,12a152_212,A,466.0,2.267e-12,0.006
NGC205,12a152_212,A,470.0,1.152e-11,0.006
NGC205,12a152_212,A,474.0,1.220e-11,0.011
NGC205,12a152_212,A,478.0,1.092e-11,0.008
NGC205,12a152_212,A,482.0,7.048e-11,0.012
NGC205,12a152_212,A,486.0,8.065e-11,0.014
NGC205,12a152_212,A,490.0,8.790e-11,0.016
NGC205,12a152_212,A,494.0,5.390e-10,0.022
NGC205,12a152_212,A,498.0,1.991e-10,0.021
NGC205,12a152_212,A,502.0,4.592e-11,0.017
NGC205,12a152_212,A,506.0,5.655e-11,0.012
NGC205,12a152_212,A,510.0,4.960e-11,0.012
NGC205,12a152_212,A,514.0,1.105e-10,0.018
NGC205,12a152_212,A,518.0,2.391e-10,0.020
NGC205,12a152_212,A,522.0,5.052e-10,0.030
NGC205,12a152_212,A,526.0,6.300e-10,0.035
NGC205,12a152_212,A,530.0,2.265e-10,0.029
NGC205,12a152_212,A,534.0,1.467e-10,0.019
NGC205,12a152_212,A,538.0,1.234e-10,0.024
NGC205,12a152_212,A,542.0,6.168e-10,0.019
NGC205,12a152_212,A,546.0,1.779e-10,0.026
NGC205,12a152_212,A,550.0,3.340e-10,0.027
NGC205,12a152_212,A,554.0,3.526e-10,0.027
NGC205,12a152_212,A,558.0,4.095e-10,0.025
NGC205,12a152_212,A,562.0,1.604e-10,0.027
NGC205,12a152_212,A,566.0,1.569e-11,0.021
NGC205,12a152_212,A,570.0,8.177e-11,0.024
NGC205,12a152_212,A,574.0,8.868e-10,0.029
NGC205,12a152_212,A,578.0,3.399e-10,0.028
NGC205,12a152_212,A,582.0,1.147e-10,0.026
NGC205,12a152_212,A,586.0,1.810e-10,0.021
NGC205,12a152_212,A,590.0,6.220e-10,0.025
NGC205,12a152_212,A,594.0,3.119e-10,0.026
NGC205,12a152_212,A,598.0,4.362e-10,0.020
NGC205,12a152_212,A,602.0,2.723e-10,0.022
NGC205,12a152_212,A,606.0,2.652e-10,0.021
NGC205,12a152_212,A,610.0,5.017e-10,0.021
NGC205,12a152_212,A,614.0,3.222e-10,0.017
NGC205,12a152_212,A,618.0,1.348e-10,0.010
NGC205,12a152_212,A,622.0,2.123e-10,0.010
NGC205,12a152_212,A,626.0,7.256e-11,0.010
NGC205,12a152_212,A,630.0,9.471e-11,0.011
NGC205,12a152_212,A,634.0,2.320e-10,0.013
NGC205,12a152_212,A,638.0,1.297e-10,0.013
NGC205,12a152_212,A,642.0,2.358e-11,0.008
NGC205,12a152_212,A,646.0,3.776e-11,0.006
NGC205,12a152_212,A,650.0,2.591e-10,0.011
NGC205,12a152_212,A,654.0,2.486e-10,0.017
NGC205,12a152_212,A,658.0,4.882e-11,0.014
NGC205,12a152_212,A,662.0,1.057e-10,0.010
NGC205,12a152_212,A,666.0,2.197e-11,0.006
NGC205,12a152_212,A,670.0,1.489e-11,0.004
NGC205,12a152_212,A,674.0,3.823e-11,0.008
NGC205,12a152_212,A,678.0,2.440e-11,0.006
NGC205,12a152_212,A,682.0,3.469e-11,0.005
NGC205,12a152_212,A,686.0,4.631e-12,0.004
NGC205,12a152_212,A,690.0,1.646e-11,0.005
NGC205,12a152_212,A,694.0,5.483e-11,0.006
NGC205,12a152_212,A,698.0,2.363e-11,0.007
NGC205,12a152_212,A,702.0,1.860e-12,0.002
NGC205,12a152_212,A,706.0,7.130e-14,0.001
NGC205,12a152_212,A,714.0,3.559e-12,0.002
NGC205,12a152_212,A,718.0,2.494e-12,0.002
NGC205,12a152_212,A,722.0,8.566e-13,0.001
NGC205,12a152_212,A,726.0,3.799e-12,0.002
NGC205,12a152_212,A,730.0,6.113e-12,0.004
NGC205,12a152_212,A,734.0,8.300e-12,0.004
NGC205,12a152_212,A,738.0,2.753e-12,0.003
NGC205,12a152_212,A,742.0,2.184e-13,0.001
NGC205,12a152_212,A,746.0,1.812e-12,0.001
NGC205,12a152_212,A,750.0,4.386e-12,0.001
NGC205,12a152_212,A,754.0,1.187e-11,0.004
NGC205,12a152_212,A,758.0,4.590e-12,0.004
NGC205,12a152_212,A,762.0,3.230e-11,0.002
NGC205,12a152_212,A,766.0,3.413e-12,0.002
NGC205,12a152_212,A,774.0,1.247e-12,0.002
NGC205,12a152_212,A,778.0,4.808e-12,0.002
NGC205,12a152_212,A,782.0,7.193e-12,0.003
NGC205,12a152_212,A,786.0,3.046e-12,0.001
NGC205,12a152_212,A,790.0,2.265e-11,0.002
NGC205,12a152_212,A,794.0,3.707e-11,0.003
NGC205,12a152_212,A,798.0,4.918e-12,0.003
NGC205,12a152_212,A,802.0,2.528e-11,0.004
NGC205,12a152_212,A,806.0,4.340e-10,0.006
NGC205,12a152_212,A,810.0,2.626e-11,0.003
NGC205,12a152_212,A,814.0,1.666e-13,0.001
NGC205,12a152_212,A,818.0,1.417e-12,0.001
NGC205,12a152_212,A,822.0,1.008e-11,0.002
NGC205,12a152_212,A,826.0,1.236e-12,0.001
NGC205,12a152_212,B,2.0,1.472e-8,1.000
NGC205,12a152_212,B,6.0,1.819e-8,1.000
NGC205,12a152_212,B,10.0,1.491e-8,1.000
NGC205,12a152_212,B,14.0,1.136e-8,1.000
NGC205,12a152_212,B,18.0,9.508e-9,1.000
NGC205,12a152_212,B,22.0,7.846e-9,1.000
NGC205,12a152_212,B,26.0,6.364e-9,1.000
NGC205,12a152_212,B,30.0,4.688e-9,1.000
NGC205,12a152_212,B,34.0,3.483e-9,1.000
NGC205,12a152_212,B,38.0,2.615e-9,1.000
NGC205,12a152_212,B,42.0,1.778e-9,1.000
NGC205,12a152_212,B,46.0,1.357e-9,1.000
NGC205,12a152_212,B,50.0,1.019e-9,1.000
NGC205,12a152_212,B,54.0,7.170e-10,1.000
NGC205,12a152_212,B,58.0,4.782e-10,1.000
NGC205,12a152_212,B,62.0,1.242e-9,0.987
NGC205,12a152_212,B,66.0,5.343e-10,0.970
NGC205,12a152_212,B,70.0,2.177e-10,0.926
NGC205,12a152_212,B,74.0,1.614e-10,0.879
NGC205,12a152_212,B,78.0,1.439e-10,0.831
NGC205,12a152_212,B,82.0,1.983e-10,0.777
NGC205,12a152_212,B,86.0,1.015e-10,0.740
NGC205,12a152_212,B,90.0,8.300e-11,0.659
NGC205,12a152_212,B,94.0,5.721e-11,0.558
NGC205,12a152_212,B,98.0,4.898e-11,0.534
NGC205,12a152_212,B,102.0,5.616e-11,0.490
NGC205,12a152_212,B,106.0,7.854e-11,0.455
NGC205,12a152_212,B,110.0,3.192e-11,0.425
NGC205,12a152_212,B,114.0,6.684e-11,0.375
NGC205,12a152_212,B,118.0,1.028e-11,0.328
NGC205,12a152_212,B,122.0,6.931e-12,0.284
NGC205,12a152_212,B,126.0,4.628e-11,0.257
NGC205,12a152_212,B,130.0,1.461e-10,0.212
NGC205,12a152_212,B,134.0,6.742e-12,0.189
NGC205,12a152_212,B,138.0,7.042e-12,0.136
NGC205,12a152_212,B,142.0,2.159e-10,0.120
NGC205,12a152_212,B,146.0,1.503e-9,0.116
NGC205,12a152_212,B,150.0,1.186e-9,0.096
NGC205,12a152_212,B,154.0,2.325e-10,0.074
NGC205,12a152_212,B,158.0,1.241e-11,0.052
NGC205,12a152_212,B,162.0,2.611e-13,0.024
NGC205,12a152_212,B,166.0,7.947e-12,0.021
NGC205,12a152_212,B,170.0,1.114e-11,0.013
NGC205,12a152_212,B,174.0,4.028e-11,0.016
NGC205,12a152_212,B,178.0,1.092e-10,0.026
NGC205,12a152_212,B,182.0,4.923e-11,0.012
NGC205,12a152_212,B,186.0,2.863e-13,0.007
NGC205,12a152_212,B,190.0,1.041e-11,0.010
NGC205,12a152_212,B,194.0,3.361e-11,0.017
NGC205,12a152_212,B,198.0,3.618e-14,0.004
NGC205,12a152_212,B,202.0,3.898e-14,0.003
NGC205,12a152_212,B,206.0,1.317e-15,0.001
NGC205,12a152_212,B,210.0,2.670e-14,0.004
NGC205,12a152_212,B,214.0,2.558e-13,0.007
NGC205,12a152_212,B,218.0,1.823e-11,0.014
NGC205,12a152_212,B,222.0,1.633e-10,0.013
NGC205,12a152_212,B,226.0,1.122e-10,0.009
NGC205,12a152_212,B,230.0,6.806e-13,0.002
NGC205,12a152_212,B,234.0,2.468e-11,0.015
NGC205,12a152_212,B,238.0,6.936e-11,0.022
NGC205,12a152_212,B,242.0,6.645e-10,0.023
NGC205,12a152_212,B,246.0,3.608e-10,0.020
NGC205,12a152_212,B,250.0,2.907e-11,0.016
NGC205,12a152_212,B,254.0,2.072e-10,0.011
NGC205,12a152_212,B,258.0,5.207e-11,0.010
NGC205,12a152_212,B,262.0,1.084e-10,0.010
NGC205,12a152_212,B,266.0,2.146e-11,0.008
NGC205,12a152_212,B,270.0,1.710e-10,0.026
NGC205,12a152_212,B,274.0,1.069e-10,0.015
NGC205,12a152_212,B,278.0,1.061e-10,0.017
NGC205,12a152_212,B,282.0,4.813e-11,0.013
NGC205,12a152_212,B,286.0,7.633e-11,0.020
NGC205,12a152_212,B,290.0,1.637e-10,0.023
NGC205,12a152_212,B,294.0,1.281e-10,0.016
NGC205,12a152_212,B,298.0,7.477e-11,0.008
NGC205,12a152_212,B,302.0,1.641e-11,0.004
NGC205,12a152_212,B,306.0,5.426e-10,0.011
NGC205,12a152_212,B,310.0,3.454e-10,0.014
NGC205,12a152_212,B,314.0,3.486e-11,0.010
NGC205,12a152_212,B,318.0,1.548e-11,0.012
NGC205,12a152_212,B,322.0,4.687e-10,0.015
NGC205,12a152_212,B,326.0,4.964e-10,0.024
NGC205,12a152_212,B,330.0,3.298e-10,0.027
NGC205,12a152_212,B,334.0,1.417e-9,0.026
NGC205,12a152_212,B,338.0,1.191e-10,0.017
NGC205,12a152_212,B,342.0,7.181e-11,0.010
NGC205,12a152_212,B,346.0,4.392e-10,0.022
NGC205,12a152_212,B,350.0,9.255e-10,0.028
NGC205,12a152_212,B,354.0,6.631e-10,0.026
NGC205,12a152_212,B,358.0,5.471e-10,0.032
NGC205,12a152_212,B,362.0,5.870e-11,0.023
NGC205,12a152_212,B,366.0,1.539e-10,0.016
NGC205,12a152_212,B,370.0,1.170e-11,0.009
NGC205,12a152_212,B,374.0,8.661e-11,0.012
NGC205,12a152_212,B,378.0,2.855e-11,0.016
NGC205,12a152_212,B,382.0,3.015e-10,0.009
NGC205,12a152_212,B,386.0,3.449e-11,0.008
NGC205,12a152_212,B,390.0,6.544e-11,0.014
NGC205,12a152_212,B,394.0,2.708e-11,0.008
NGC205,12a152_212,B,398.0,5.180e-11,0.006
NGC205,12a152_212,B,402.0,1.009e-10,0.010
NGC205,12a152_212,B,406.0,1.350e-10,0.008
NGC205,12a152_212,B,410.0,1.813e-11,0.012
NGC205,12a152_212,B,414.0,9.599e-11,0.019
NGC205,12a152_212,B,418.0,6.370e-10,0.025
NGC205,12a152_212,B,422.0,5.098e-10,0.029
NGC205,12a152_212,B,426.0,4.825e-10,0.029
NGC205,12a152_212,B,430.0,5.458e-10,0.029
NGC205,12a152_212,B,434.0,5.011e-10,0.027
NGC205,12a152_212,B,438.0,1.441e-10,0.029
NGC205,12a152_212,B,442.0,3.799e-11,0.019
NGC205,12a152_212,B,446.0,2.888e-11,0.014
NGC205,12a152_212,B,450.0,2.935e-10,0.014
NGC205,12a152_212,B,454.0,1.831e-10,0.014
NGC205,12a152_212,B,458.0,3.483e-11,0.007
NGC205,12a152_212,B,462.0,1.222e-12,0.007
NGC205,12a152_212,B,466.0,8.290e-13,0.004
NGC205,12a152_212,B,470.0,9.891e-12,0.004
NGC205,12a152_212,B,474.0,7.749e-12,0.007
NGC205,12a152_212,B,478.0,8.401e-12,0.005
NGC205,12a152_212,B,482.0,6.499e-11,0.009
NGC205,12a152_212,B,486.0,7.317e-11,0.010
NGC205,12a152_212,B,490.0,8.379e-11,0.011
NGC205,12a152_212,B,494.0,5.299e-10,0.018
NGC205,12a152_212,B,498.0,1.913e-10,0.016
NGC205,12a152_212,B,502.0,3.831e-11,0.012
NGC205,12a152_212,B,506.0,5.074e-11,0.009
NGC205,12a152_212,B,510.0,4.546e-11,0.009
NGC205,12a152_212,B,514.0,1.064e-10,0.011
NGC205,12a152_212,B,518.0,2.294e-10,0.017
NGC205,12a152_212,B,522.0,4.964e-10,0.022
NGC205,12a152_212,B,526.0,6.174e-10,0.028
NGC205,12a152_212,B,530.0,2.123e-10,0.023
NGC205,12a152_212,B,534.0,1.390e-10,0.015
NGC205,12a152_212,B,538.0,1.146e-10,0.016
NGC205,12a152_212,B,542.0,6.125e-10,0.015
NGC205,12a152_212,B,546.0,1.664e-10,0.019
NGC205,12a152_212,B,550.0,3.233e-10,0.020
NGC205,12a152_212,B,554.0,3.416e-10,0.022
NGC205,12a152_212,B,558.0,4.014e-10,0.019
NGC205,12a152_212,B,562.0,1.476e-10,0.018
NGC205,12a152_212,B,566.0,6.841e-12,0.015
NGC205,12a152_212,B,570.0,7.255e-11,0.018
NGC205,12a152_212,B,574.0,8.753e-10,0.023
NGC205,12a152_212,B,578.0,3.301e-10,0.021
NGC205,12a152_212,B,582.0,1.024e-10,0.019
NGC205,12a152_212,B,586.0,1.730e-10,0.014
NGC205,12a152_212,B,590.0,6.127e-10,0.019
NGC205,12a152_212,B,594.0,3.007e-10,0.020
NGC205,12a152_212,B,598.0,4.275e-10,0.016
NGC205,12a152_212,B,602.0,2.606e-10,0.017
NGC205,12a152_212,B,606.0,2.560e-10,0.015
NGC205,12a152_212,B,610.0,4.950e-10,0.017
NGC205,12a152_212,B,614.0,3.159e-10,0.013
NGC205,12a152_212,B,618.0,1.320e-10,0.007
NGC205,12a152_212,B,622.0,2.083e-10,0.006
NGC205,12a152_212,B,626.0,7.003e-11,0.008
NGC205,12a152_212,B,630.0,8.653e-11,0.010
NGC205,12a152_212,B,634.0,2.270e-10,0.011
NGC205,12a152_212,B,638.0,1.244e-10,0.009
NGC205,12a152_212,B,642.0,2.241e-11,0.005
NGC205,12a152_212,B,646.0,3.569e-11,0.005
NGC205,12a152_212,B,650.0,2.542e-10,0.009
