objeto,config,ley,r_as,media_flujo,fraccion_visible
M81,18a158_220,B,70.0,1.029e-8,1.000
M81,18a158_220,B,74.0,8.872e-9,1.000
M81,18a158_220,B,78.0,7.840e-9,1.000
M81,18a158_220,B,82.0,6.953e-9,1.000
M81,18a158_220,B,86.0,6.024e-9,1.000
M81,18a158_220,B,90.0,5.339e-9,1.000
M81,18a158_220,B,94.0,4.702e-9,1.000
M81,18a158_220,B,98.0,4.165e-9,1.000
M81,18a158_220,B,102.0,3.690e-9,1.000
M81,18a158_220,B,106.0,3.945e-9,1.000
M81,18a158_220,B,110.0,3.096e-9,1.000
M81,18a158_220,B,114.0,2.680e-9,1.000
M81,18a158_220,B,118.0,2.344e-9,0.997
M81,18a158_220,B,122.0,2.279e-9,0.990
M81,18a158_220,B,126.0,1.848e-9,0.991
M81,18a158_220,B,130.0,1.695e-9,0.981
M81,18a158_220,B,134.0,1.468e-9,0.962
M81,18a158_220,B,138.0,1.201e-9,0.960
M81,18a158_220,B,142.0,1.129e-9,0.940
M81,18a158_220,B,146.0,2.510e-9,0.851
M81,18a158_220,B,150.0,2.311e-9,0.812
M81,18a158_220,B,154.0,7.767e-10,0.762
M81,18a158_220,B,158.0,5.722e-10,0.718
M81,18a158_220,B,162.0,5.235e-10,0.665
M81,18a158_220,B,166.0,5.286e-10,0.605
M81,18a158_220,B,170.0,4.691e-10,0.573
M81,18a158_220,B,174.0,4.076e-10,0.557
M81,18a158_220,B,178.0,3.498e-10,0.519
M81,18a158_220,B,182.0,3.394e-10,0.493
M81,18a158_220,B,186.0,3.247e-10,0.457
M81,18a158_220,B,190.0,2.606e-10,0.474
M81,18a158_220,B,194.0,2.326e-10,0.480
M81,18a158_220,B,198.0,5.523e-10,0.486
M81,18a158_220,B,202.0,3.275e-10,0.477
M81,18a158_220,B,206.0,1.873e-10,0.464
M81,18a158_220,B,210.0,3.487e-10,0.405
M81,18a158_220,B,214.0,1.761e-9,0.342
M81,18a158_220,B,218.0,7.058e-10,0.331
M81,18a158_220,B,222.0,1.897e-10,0.338
M81,18a158_220,B,226.0,1.145e-10,0.337
M81,18a158_220,B,230.0,6.617e-11,0.353
M81,18a158_220,B,234.0,7.425e-11,0.340
M81,18a158_220,B,238.0,8.510e-11,0.383
M81,18a158_220,B,242.0,9.334e-11,0.379
M81,18a158_220,B,246.0,1.033e-10,0.356
M81,18a158_220,B,250.0,1.216e-10,0.364
M81,18a158_220,B,254.0,1.243e-10,0.353
M81,18a158_220,B,258.0,2.439e-10,0.348
M81,18a158_220,B,262.0,1.366e-10,0.369
M81,18a158_220,B,266.0,2.250e-10,0.405
M81,18a158_220,B,270.0,1.056e-10,0.370
M81,18a158_220,B,274.0,8.922e-11,0.358
M81,18a158_220,B,278.0,9.400e-11,0.333
M81,18a158_220,B,282.0,1.483e-10,0.300
M81,18a158_220,B,286.0,9.438e-11,0.290
M81,18a158_220,B,290.0,1.349e-10,0.309
M81,18a158_220,B,294.0,1.165e-9,0.303
M81,18a158_220,B,298.0,2.579e-9,0.305
M81,18a158_220,B,302.0,1.758e-10,0.280
M81,18a158_220,B,306.0,7.620e-11,0.265
M81,18a158_220,B,310.0,7.642e-11,0.244
M81,18a158_220,B,314.0,7.993e-11,0.197
M81,18a158_220,B,318.0,5.847e-11,0.135
M81,18a158_220,B,322.0,5.872e-11,0.108
M81,18a158_220,B,326.0,3.238e-11,0.091
M81,18a158_220,B,330.0,2.674e-11,0.118
M81,18a158_220,B,334.0,4.662e-11,0.169
M81,18a158_220,B,338.0,6.711e-11,0.181
M81,18a158_220,B,342.0,1.203e-10,0.201
M81,18a158_220,B,346.0,1.756e-10,0.199
M81,18a158_220,B,350.0,1.917e-10,0.192
M81,18a158_220,B,354.0,1.136e-10,0.187
M81,18a158_220,B,358.0,7.128e-11,0.193
M81,18a158_220,B,362.0,9.945e-11,0.182
M81,18a158_220,B,366.0,8.881e-10,0.172
M81,18a158_220,B,370.0,4.288e-10,0.174
M81,18a158_220,B,374.0,4.367e-11,0.170
M81,18a158_220,B,378.0,4.575e-11,0.168
M81,18a158_220,B,382.0,1.181e-10,0.151
M81,18a158_220,B,386.0,3.585e-11,0.135
M81,18a158_220,B,390.0,2.859e-11,0.124
M81,18a158_220,B,394.0,4.153e-11,0.110
M81,18a158_220,B,398.0,6.041e-10,0.087
M81,18a158_220,B,402.0,9.334e-11,0.071
M81,18a158_220,B,406.0,4.520e-11,0.048
M81,18a158_220,B,410.0,5.179e-10,0.037
M81,18a158_220,B,414.0,1.941e-10,0.032
M81,18a158_220,B,418.0,1.415e-11,0.031
M81,18a158_220,B,422.0,3.716e-11,0.029
M81,18a158_220,B,426.0,2.736e-12,0.029
M81,18a158_220,B,430.0,3.285e-12,0.025
M81,18a158_220,B,434.0,8.804e-12,0.031
M81,18a158_220,B,438.0,2.865e-11,0.033
M81,18a158_220,B,442.0,6.174e-10,0.034
M81,18a158_220,B,446.0,2.124e-10,0.036
M81,18a158_220,B,450.0,1.101e-11,0.031
M81,18a158_220,B,454.0,8.321e-12,0.032
M81,18a158_220,B,458.0,4.789e-11,0.030
M81,18a158_220,B,462.0,1.166e-11,0.025
M81,18a158_220,B,466.0,3.226e-11,0.023
M81,18a158_220,B,470.0,4.840e-12,0.035
M81,18a158_220,B,474.0,1.572e-11,0.051
M81,18a158_220,B,478.0,2.795e-11,0.058
M81,18a158_220,B,482.0,2.439e-10,0.075
M81,18a158_220,B,486.0,5.108e-10,0.073
M81,18a158_220,B,490.0,1.137e-9,0.079
M81,18a158_220,B,494.0,1.298e-9,0.072
M81,18a158_220,B,498.0,1.867e-9,0.063
M81,18a158_220,B,502.0,8.557e-11,0.061
M81,18a158_220,B,506.0,5.928e-11,0.055
M81,18a158_220,B,510.0,3.306e-11,0.066
M81,18a158_220,B,514.0,1.008e-10,0.053
M81,18a158_220,B,518.0,2.113e-10,0.052
M81,18a158_220,B,522.0,4.789e-10,0.056
M81,18a158_220,B,526.0,9.117e-10,0.054
M81,18a158_220,B,530.0,9.958e-11,0.050
M81,18a158_220,B,534.0,2.309e-11,0.058
M81,18a158_220,B,538.0,9.592e-11,0.051
M81,18a158_220,B,542.0,5.651e-11,0.041
M81,18a158_220,B,546.0,5.912e-12,0.036
M81,18a158_220,B,550.0,3.814e-11,0.056
M81,18a158_220,B,554.0,3.782e-11,0.063
M81,18a158_220,B,558.0,1.441e-10,0.066
M81,18a158_220,B,562.0,3.486e-10,0.064
M81,18a158_220,B,566.0,3.265e-10,0.063
M81,18a158_220,B,570.0,8.849e-12,0.059
M81,18a158_220,B,574.0,3.190e-11,0.056
M81,18a158_220,B,578.0,1.019e-10,0.048
M81,18a158_220,B,582.0,1.068e-10,0.048
M81,18a158_220,B,586.0,7.169e-12,0.043
M81,18a158_220,B,590.0,2.284e-11,0.047
M81,18a158_220,B,594.0,3.881e-11,0.051
M81,18a158_220,B,598.0,4.093e-11,0.051
M81,18a158_220,B,602.0,9.379e-11,0.057
M81,18a158_220,B,606.0,2.675e-10,0.043
M81,18a158_220,B,610.0,3.749e-10,0.043
M81,18a158_220,B,614.0,7.158e-10,0.040
M81,18a158_220,B,618.0,5.180e-10,0.036
M81,18a158_220,B,622.0,3.718e-10,0.029
M81,18a158_220,B,626.0,2.701e-10,0.026
M81,18a158_220,B,630.0,5.600e-11,0.017
M81,18a158_220,B,634.0,1.078e-11,0.012
M81,18a158_220,B,638.0,5.507e-12,0.016
M81,18a158_220,B,642.0,5.574e-12,0.021
M81,18a158_220,B,646.0,3.516e-12,0.023
M81,18a158_220,B,650.0,1.608e-10,0.026
M81,18a158_220,B,654.0,2.534e-10,0.027
M81,18a158_220,B,658.0,2.110e-10,0.031
M81,18a158_220,B,662.0,3.188e-10,0.025
M81,18a158_220,B,666.0,8.116e-11,0.023
M81,18a158_220,B,670.0,1.328e-11,0.019
M81,18a158_220,B,674.0,2.818e-11,0.023
M81,18a158_220,B,678.0,1.235e-11,0.019
M81,18a158_220,B,682.0,1.201e-10,0.016
M81,18a158_220,B,686.0,1.135e-11,0.013
M81,18a158_220,B,690.0,6.054e-13,0.011
M81,18a158_220,B,694.0,1.988e-13,0.007
M81,18a158_220,B,698.0,1.004e-12,0.008
M81,18a158_220,B,702.0,4.816e-11,0.010
M81,18a158_220,B,706.0,1.444e-11,0.012
M81,18a158_220,B,710.0,8.738e-12,0.011
M81,18a158_220,B,714.0,2.541e-13,0.010
M81,18a158_220,B,718.0,6.935e-12,0.007
M81,18a158_220,B,722.0,1.335e-13,0.003
M81,18a158_220,B,726.0,2.225e-14,0.005
M81,18a158_220,B,730.0,8.764e-13,0.007
M81,18a158_220,B,734.0,1.290e-11,0.008
M81,18a158_220,B,738.0,5.928e-12,0.009
M81,18a158_220,B,742.0,1.363e-13,0.009
M81,18a158_220,B,746.0,2.951e-14,0.008
M81,18a158_220,B,750.0,1.525e-12,0.008
M81,18a158_220,B,754.0,7.574e-11,0.009
M81,18a158_220,B,758.0,3.832e-12,0.010
M81,18a158_220,B,762.0,5.559e-12,0.013
M81,18a158_220,B,766.0,1.234e-10,0.010
M81,18a158_220,B,770.0,9.670e-12,0.008
M81,18a158_220,B,774.0,3.699e-13,0.006
M81,18a158_220,B,778.0,1.728e-12,0.004
M81,18a158_220,B,782.0,4.340e-13,0.003
M81,18a158_220,B,786.0,1.537e-14,0.001
M51,18a66_212,A,2.0,5.193e-8,1.000
M51,18a66_212,A,10.0,7.003e-8,1.000
M51,18a66_212,A,14.0,4.276e-8,1.000
M51,18a66_212,A,18.0,3.559e-8,1.000
M51,18a66_212,A,22.0,2.575e-8,1.000
M51,18a66_212,A,26.0,1.970e-8,0.964
M51,18a66_212,A,30.0,1.229e-8,1.000
M51,18a66_212,A,34.0,8.558e-9,0.972
M51,18a66_212,A,38.0,4.620e-9,0.938
M51,18a66_212,A,42.0,3.326e-9,1.000
M51,18a66_212,A,46.0,3.454e-9,1.000
M51,18a66_212,A,50.0,2.644e-9,1.000
M51,18a66_212,A,54.0,1.739e-9,0.938
M51,18a66_212,A,58.0,2.167e-9,0.932
M51,18a66_212,A,62.0,1.290e-9,0.912
M51,18a66_212,A,66.0,1.928e-9,0.828
M51,18a66_212,A,70.0,2.780e-9,0.808
M51,18a66_212,A,74.0,3.766e-9,0.722
M51,18a66_212,A,78.0,3.370e-9,0.691
M51,18a66_212,A,82.0,2.684e-9,0.708
M51,18a66_212,A,86.0,2.065e-9,0.702
M51,18a66_212,A,90.0,1.483e-9,0.764
M51,18a66_212,A,94.0,1.713e-9,0.845
M51,18a66_212,A,98.0,4.753e-9,0.823
M51,18a66_212,A,102.0,1.713e-9,0.826
M51,18a66_212,A,106.0,2.198e-9,0.762
M51,18a66_212,A,110.0,2.068e-9,0.780
M51,18a66_212,A,114.0,2.103e-9,0.777
M51,18a66_212,A,118.0,2.315e-9,0.837
M51,18a66_212,A,122.0,2.375e-9,0.806
M51,18a66_212,A,126.0,2.457e-9,0.860
M51,18a66_212,A,130.0,2.488e-9,0.889
M51,18a66_212,A,134.0,1.932e-9,0.917
M51,18a66_212,A,138.0,1.720e-9,0.931
M51,18a66_212,A,142.0,1.763e-9,0.978
M51,18a66_212,A,146.0,1.501e-9,0.939
M51,18a66_212,A,150.0,1.415e-9,0.875
M51,18a66_212,A,154.0,1.287e-9,0.790
M51,18a66_212,A,158.0,8.592e-10,0.715
M51,18a66_212,A,162.0,8.943e-10,0.676
M51,18a66_212,A,166.0,6.509e-10,0.594
M51,18a66_212,A,170.0,4.975e-10,0.548
M51,18a66_212,A,174.0,4.201e-10,0.548
M51,18a66_212,A,178.0,3.502e-10,0.530
M51,18a66_212,A,182.0,3.461e-10,0.439
M51,18a66_212,A,186.0,3.572e-10,0.382
M51,18a66_212,A,190.0,1.517e-10,0.378
M51,18a66_212,A,194.0,6.491e-11,0.256
M51,18a66_212,A,198.0,3.349e-11,0.189
M51,18a66_212,A,202.0,6.297e-11,0.193
M51,18a66_212,A,206.0,7.759e-11,0.144
M51,18a66_212,A,210.0,1.520e-10,0.170
M51,18a66_212,A,214.0,2.249e-10,0.158
M51,18a66_212,A,218.0,3.046e-10,0.149
M51,18a66_212,A,222.0,3.952e-10,0.172
M51,18a66_212,A,226.0,4.280e-10,0.185
M51,18a66_212,A,230.0,9.967e-10,0.200
M51,18a66_212,A,234.0,6.556e-10,0.208
M51,18a66_212,A,238.0,7.394e-10,0.214
M51,18a66_212,A,242.0,6.651e-10,0.234
M51,18a66_212,A,246.0,1.066e-9,0.236
M51,18a66_212,A,250.0,1.183e-9,0.201
M51,18a66_212,A,254.0,2.771e-9,0.212
M51,18a66_212,A,258.0,1.227e-9,0.203
M51,18a66_212,A,262.0,7.649e-10,0.170
M51,18a66_212,A,266.0,8.473e-10,0.161
M51,18a66_212,A,270.0,7.224e-10,0.171
M51,18a66_212,A,274.0,7.331e-10,0.151
M51,18a66_212,A,278.0,5.787e-10,0.161
M51,18a66_212,A,282.0,5.286e-10,0.147
M51,18a66_212,A,286.0,5.269e-10,0.142
M51,18a66_212,A,290.0,5.325e-10,0.146
M51,18a66_212,A,294.0,4.326e-10,0.118
M51,18a66_212,A,298.0,4.196e-10,0.114
M51,18a66_212,A,302.0,6.177e-10,0.106
M51,18a66_212,A,306.0,2.040e-10,0.121
M51,18a66_212,A,310.0,1.615e-10,0.091
M51,18a66_212,A,314.0,1.187e-10,0.083
M51,18a66_212,A,318.0,7.349e-11,0.094
M51,18a66_212,A,322.0,3.162e-11,0.064
M51,18a66_212,A,326.0,2.197e-11,0.070
M51,18a66_212,A,330.0,4.026e-11,0.081
M51,18a66_212,A,334.0,5.771e-11,0.076
M51,18a66_212,A,338.0,9.127e-12,0.059
M51,18a66_212,A,342.0,3.228e-12,0.035
M51,18a66_212,A,346.0,5.475e-12,0.042
M51,18a66_212,A,350.0,5.207e-13,0.025
M51,18a66_212,A,354.0,1.987e-12,0.011
M51,18a66_212,A,358.0,5.540e-13,0.003
M51,18a66_212,A,362.0,4.470e-12,0.003
M51,18a66_212,A,366.0,8.982e-13,0.003
M51,18a66_212,A,378.0,3.535e-14,0.003
M51,18a66_212,A,382.0,3.623e-13,0.003
M51,18a66_212,A,390.0,1.329e-11,0.006
M51,18a66_212,A,394.0,9.812e-14,0.003
M51,18a66_212,A,402.0,1.446e-11,0.008
M51,18a66_212,A,406.0,5.721e-14,0.008
M51,18a66_212,A,410.0,1.505e-13,0.011
M51,18a66_212,A,414.0,4.767e-13,0.012
M51,18a66_212,A,418.0,9.836e-11,0.024
M51,18a66_212,A,422.0,5.485e-11,0.010
M51,18a66_212,A,426.0,1.406e-12,0.029
M51,18a66_212,A,430.0,4.204e-12,0.017
M51,18a66_212,A,434.0,1.906e-11,0.015
M51,18a66_212,A,438.0,1.144e-9,0.017
M51,18a66_212,A,442.0,2.869e-11,0.010
M51,18a66_212,A,446.0,8.161e-13,0.016
M51,18a66_212,A,450.0,9.415e-12,0.013
M51,18a66_212,A,454.0,1.730e-12,0.005
M51,18a66_212,A,462.0,1.184e-13,0.003
M51,18a66_212,A,474.0,8.817e-14,0.002
M51,18a66_212,A,482.0,1.153e-12,0.007
M51,18a66_212,A,486.0,1.231e-11,0.013
M51,18a66_212,A,490.0,1.520e-12,0.014
M51,18a66_212,A,494.0,3.115e-10,0.011
M51,18a66_212,A,498.0,7.197e-14,0.007
M51,18a66_212,A,502.0,5.959e-13,0.006
M51,18a66_212,A,506.0,8.282e-12,0.016
M51,18a66_212,A,510.0,4.630e-12,0.020
M51,18a66_212,A,514.0,1.552e-13,0.016
M51,18a66_212,A,518.0,3.407e-12,0.021
M51,18a66_212,A,522.0,4.140e-10,0.014
M51,18a66_212,A,526.0,1.407e-11,0.021
M51,18a66_212,A,530.0,3.182e-13,0.021
M51,18a66_212,A,534.0,7.655e-14,0.022
M51,18a66_212,A,538.0,1.519e-14,0.018
M51,18a66_212,A,542.0,8.918e-12,0.006
M51,18a66_212,A,546.0,1.031e-15,0.004
M51,18a66_212,A,550.0,2.766e-14,0.006
M51,18a66_212,A,562.0,4.061e-13,0.006
M51,18a66_212,A,566.0,3.156e-18,0.002
M51,18a66_212,A,570.0,9.694e-15,0.002
M51,18a66_212,A,574.0,7.881e-12,0.006
M51,18a66_212,A,578.0,9.426e-15,0.004
M51,18a66_212,A,582.0,7.728e-17,0.002
M51,18a66_212,A,586.0,3.745e-19,0.002
M51,18a66_212,A,590.0,5.636e-13,0.002
M51,18a66_212,A,594.0,1.272e-12,0.002
M51,18a66_212,A,598.0,2.065e-14,0.002
M51,18a66_212,A,622.0,4.348e-14,0.002
M51,18a66_212,A,626.0,5.195e-14,0.007
M51,18a66_212,A,630.0,2.169e-13,0.013
M51,18a66_212,A,634.0,1.144e-12,0.012
M51,18a66_212,A,638.0,9.991e-11,0.022
M51,18a66_212,A,642.0,2.241e-11,0.023
M51,18a66_212,A,646.0,7.403e-13,0.022
M51,18a66_212,A,650.0,1.800e-12,0.019
M51,18a66_212,A,654.0,2.618e-12,0.012
M51,18a66_212,A,658.0,1.687e-12,0.016
M51,18a66_212,A,662.0,7.320e-11,0.018
M51,18a66_212,A,666.0,7.313e-11,0.017
M51,18a66_212,A,670.0,2.428e-12,0.010
M51,18a66_212,A,674.0,2.506e-13,0.005
M51,18a66_212,A,678.0,1.482e-13,0.006
M51,18a66_212,A,682.0,1.307e-16,0.003
M51,18a66_212,A,686.0,3.456e-13,0.006
M51,18a66_212,A,690.0,1.021e-11,0.007
M51,18a66_212,A,694.0,6.140e-11,0.005
M51,18a66_212,A,698.0,3.909e-14,0.003
M51,18a66_212,A,702.0,4.976e-14,0.002
M51,18a66_212,A,706.0,6.280e-16,0.002
M51,18a66_212,A,710.0,4.420e-15,0.003
M51,18a66_212,A,714.0,4.904e-15,0.005
M51,18a66_212,A,718.0,4.403e-14,0.008
M51,18a66_212,A,722.0,7.289e-11,0.010
M51,18a66_212,A,726.0,5.480e-14,0.008
M51,18a66_212,A,730.0,1.776e-15,0.003
M51,18a66_212,A,734.0,1.625e-15,0.002
M51,18a66_212,B,2.0,5.193e-8,1.000
M51,18a66_212,B,10.0,7.003e-8,1.000
M51,18a66_212,B,14.0,4.276e-8,1.000
M51,18a66_212,B,18.0,3.559e-8,1.000
M51,18a66_212,B,22.0,2.575e-8,1.000
M51,18a66_212,B,26.0,1.970e-8,0.964
M51,18a66_212,B,30.0,1.229e-8,1.000
M51,18a66_212,B,34.0,8.577e-9,0.972
M51,18a66_212,B,38.0,4.649e-9,0.938
M51,18a66_212,B,42.0,3.385e-9,1.000
M51,18a66_212,B,46.0,3.566e-9,1.000
M51,18a66_212,B,50.0,2.870e-9,1.000
M51,18a66_212,B,54.0,1.957e-9,0.938
M51,18a66_212,B,58.0,2.357e-9,0.932
M51,18a66_212,B,62.0,1.402e-9,0.912
M51,18a66_212,B,66.0,1.996e-9,0.828
M51,18a66_212,B,70.0,2.836e-9,0.808
M51,18a66_212,B,74.0,3.811e-9,0.764
M51,18a66_212,B,78.0,3.433e-9,0.706
M51,18a66_212,B,82.0,2.728e-9,0.722
M51,18a66_212,B,86.0,2.135e-9,0.714
M51,18a66_212,B,90.0,1.574e-9,0.764
M51,18a66_212,B,94.0,1.834e-9,0.845
M51,18a66_212,B,98.0,4.843e-9,0.833
M51,18a66_212,B,102.0,1.800e-9,0.826
M51,18a66_212,B,106.0,2.272e-9,0.787
M51,18a66_212,B,110.0,2.153e-9,0.790
M51,18a66_212,B,114.0,2.195e-9,0.813
M51,18a66_212,B,118.0,2.416e-9,0.848
M51,18a66_212,B,122.0,2.470e-9,0.843
M51,18a66_212,B,126.0,2.602e-9,0.868
M51,18a66_212,B,130.0,2.618e-9,0.889
M51,18a66_212,B,134.0,2.064e-9,0.925
M51,18a66_212,B,138.0,1.830e-9,0.931
M51,18a66_212,B,142.0,1.890e-9,0.978
M51,18a66_212,B,146.0,1.624e-9,0.947
M51,18a66_212,B,150.0,1.548e-9,0.898
M51,18a66_212,B,154.0,1.413e-9,0.806
M51,18a66_212,B,158.0,9.512e-10,0.729
M51,18a66_212,B,162.0,9.930e-10,0.682
M51,18a66_212,B,166.0,7.583e-10,0.619
M51,18a66_212,B,170.0,6.010e-10,0.565
M51,18a66_212,B,174.0,5.069e-10,0.577
M51,18a66_212,B,178.0,4.214e-10,0.555
M51,18a66_212,B,182.0,3.967e-10,0.500
M51,18a66_212,B,186.0,4.014e-10,0.431
M51,18a66_212,B,190.0,1.832e-10,0.404
M51,18a66_212,B,194.0,8.444e-11,0.347
M51,18a66_212,B,198.0,4.548e-11,0.244
M51,18a66_212,B,202.0,8.082e-11,0.216
M51,18a66_212,B,206.0,9.660e-11,0.183
M51,18a66_212,B,210.0,1.743e-10,0.185
M51,18a66_212,B,214.0,2.453e-10,0.189
M51,18a66_212,B,218.0,3.172e-10,0.167
M51,18a66_212,B,222.0,4.152e-10,0.196
M51,18a66_212,B,226.0,4.475e-10,0.213
M51,18a66_212,B,230.0,1.020e-9,0.227
M51,18a66_212,B,234.0,6.772e-10,0.214
M51,18a66_212,B,238.0,7.561e-10,0.232
M51,18a66_212,B,242.0,6.882e-10,0.234
M51,18a66_212,B,246.0,1.090e-9,0.245
M51,18a66_212,B,250.0,1.206e-9,0.211
M51,18a66_212,B,254.0,2.792e-9,0.225
M51,18a66_212,B,258.0,1.251e-9,0.208
M51,18a66_212,B,262.0,7.826e-10,0.170
M51,18a66_212,B,266.0,8.621e-10,0.178
M51,18a66_212,B,270.0,7.364e-10,0.179
M51,18a66_212,B,274.0,7.516e-10,0.171
M51,18a66_212,B,278.0,5.936e-10,0.173
M51,18a66_212,B,282.0,5.402e-10,0.163
M51,18a66_212,B,286.0,5.362e-10,0.168
M51,18a66_212,B,290.0,5.448e-10,0.164
M51,18a66_212,B,294.0,4.455e-10,0.146
M51,18a66_212,B,298.0,4.277e-10,0.119
M51,18a66_212,B,302.0,6.305e-10,0.113
M51,18a66_212,B,306.0,2.155e-10,0.125
M51,18a66_212,B,310.0,1.693e-10,0.123
M51,18a66_212,B,314.0,1.286e-10,0.083
M51,18a66_212,B,318.0,8.536e-11,0.101
M51,18a66_212,B,322.0,3.965e-11,0.077
M51,18a66_212,B,326.0,2.825e-11,0.074
M51,18a66_212,B,330.0,4.713e-11,0.108
M51,18a66_212,B,334.0,6.217e-11,0.083
M51,18a66_212,B,338.0,1.278e-11,0.069
M51,18a66_212,B,342.0,5.587e-12,0.041
M51,18a66_212,B,346.0,8.500e-12,0.061
M51,18a66_212,B,350.0,2.186e-12,0.043
M51,18a66_212,B,354.0,2.949e-12,0.026
M51,18a66_212,B,358.0,9.829e-13,0.019
M51,18a66_212,B,362.0,5.512e-12,0.016
M51,18a66_212,B,366.0,1.335e-12,0.009
M51,18a66_212,B,378.0,1.844e-13,0.003
M51,18a66_212,B,382.0,5.839e-13,0.003
M51,18a66_212,B,390.0,1.506e-11,0.006
M51,18a66_212,B,394.0,2.470e-13,0.003
M51,18a66_212,B,402.0,1.498e-11,0.008
M51,18a66_212,B,406.0,6.674e-14,0.008
M51,18a66_212,B,410.0,2.503e-13,0.014
M51,18a66_212,B,414.0,5.244e-13,0.012
M51,18a66_212,B,418.0,9.923e-11,0.024
M51,18a66_212,B,422.0,5.571e-11,0.010
M51,18a66_212,B,426.0,1.938e-12,0.031
M51,18a66_212,B,430.0,4.205e-12,0.017
M51,18a66_212,B,434.0,1.906e-11,0.015
M51,18a66_212,B,438.0,1.144e-9,0.017
M51,18a66_212,B,442.0,2.869e-11,0.010
M51,18a66_212,B,446.0,8.171e-13,0.016
M51,18a66_212,B,450.0,9.930e-12,0.013
M51,18a66_212,B,454.0,2.145e-12,0.005
M51,18a66_212,B,458.0,1.592e-14,0.002
M51,18a66_212,B,462.0,2.720e-13,0.003
M51,18a66_212,B,470.0,6.714e-14,0.005
M51,18a66_212,B,474.0,3.662e-13,0.009
M51,18a66_212,B,482.0,1.470e-12,0.007
M51,18a66_212,B,486.0,1.362e-11,0.013
M51,18a66_212,B,490.0,1.907e-12,0.014
M51,18a66_212,B,494.0,3.119e-10,0.011
M51,18a66_212,B,498.0,8.395e-14,0.009
M51,18a66_212,B,502.0,7.004e-13,0.013
M51,18a66_212,B,506.0,8.842e-12,0.023
M51,18a66_212,B,510.0,5.723e-12,0.024
M51,18a66_212,B,514.0,1.670e-13,0.021
M51,18a66_212,B,518.0,4.211e-12,0.028
M51,18a66_212,B,522.0,4.145e-10,0.014
M51,18a66_212,B,526.0,1.545e-11,0.021
M51,18a66_212,B,530.0,4.746e-13,0.023
M51,18a66_212,B,534.0,8.516e-14,0.022
M51,18a66_212,B,538.0,3.688e-14,0.020
M51,18a66_212,B,542.0,1.057e-11,0.010
M51,18a66_212,B,546.0,2.370e-15,0.006
M51,18a66_212,B,550.0,6.008e-14,0.006
M51,18a66_212,B,562.0,6.905e-13,0.006
M51,18a66_212,B,566.0,1.321e-17,0.002
M51,18a66_212,B,570.0,6.948e-14,0.004
M51,18a66_212,B,574.0,8.077e-12,0.007
M51,18a66_212,B,578.0,1.316e-13,0.009
M51,18a66_212,B,582.0,4.025e-16,0.004
M51,18a66_212,B,586.0,2.492e-18,0.004
M51,18a66_212,B,590.0,7.680e-13,0.002
M51,18a66_212,B,594.0,1.586e-12,0.002
M51,18a66_212,B,598.0,1.107e-13,0.002
M51,18a66_212,B,622.0,5.239e-14,0.002
M51,18a66_212,B,626.0,6.247e-14,0.007
M51,18a66_212,B,630.0,3.381e-13,0.013
M51,18a66_212,B,634.0,1.396e-12,0.012
M51,18a66_212,B,638.0,1.001e-10,0.022
M51,18a66_212,B,642.0,2.283e-11,0.023
M51,18a66_212,B,646.0,9.203e-13,0.023
M51,18a66_212,B,650.0,2.217e-12,0.019
M51,18a66_212,B,654.0,3.099e-12,0.012
M51,18a66_212,B,658.0,1.692e-12,0.016
M51,18a66_212,B,662.0,7.320e-11,0.018
M51,18a66_212,B,666.0,7.313e-11,0.017
M51,18a66_212,B,670.0,2.428e-12,0.010
M51,18a66_212,B,674.0,2.507e-13,0.007
M51,18a66_212,B,678.0,2.527e-13,0.006
M51,18a66_212,B,682.0,1.433e-16,0.005
M51,18a66_212,B,686.0,3.999e-13,0.008
M51,18a66_212,B,690.0,1.037e-11,0.007
M51,18a66_212,B,694.0,6.141e-11,0.005
M51,18a66_212,B,698.0,4.504e-14,0.003
M51,18a66_212,B,702.0,1.390e-13,0.002
M51,18a66_212,B,706.0,1.043e-15,0.002
M51,18a66_212,B,710.0,7.140e-15,0.003
M51,18a66_212,B,714.0,7.857e-15,0.005
M51,18a66_212,B,718.0,6.955e-14,0.008
M51,18a66_212,B,722.0,7.291e-11,0.010
M51,18a66_212,B,726.0,8.621e-14,0.008
M51,18a66_212,B,730.0,2.803e-15,0.003
M51,18a66_212,B,734.0,2.579e-15,0.002
M51,18a158_212,A,2.0,6.328e-8,1.000
M51,18a158_212,A,6.0,6.719e-8,1.000
M51,18a158_212,A,10.0,7.629e-8,1.000
M51,18a158_212,A,14.0,4.658e-8,1.000
M51,18a158_212,A,18.0,3.610e-8,1.000
M51,18a158_212,A,22.0,2.584e-8,1.000
M51,18a158_212,A,26.0,1.704e-8,1.000
M51,18a158_212,A,30.0,1.195e-8,0.980
M51,18a158_212,A,34.0,7.910e-9,1.000
M51,18a158_212,A,38.0,4.962e-9,0.945
M51,18a158_212,A,42.0,3.036e-9,0.959
M51,18a158_212,A,46.0,3.127e-9,0.983
M51,18a158_212,A,50.0,2.846e-9,0.992
M51,18a158_212,A,54.0,2.160e-9,0.954
M51,18a158_212,A,58.0,1.897e-9,0.945
M51,18a158_212,A,62.0,1.622e-9,0.901
M51,18a158_212,A,66.0,1.965e-9,0.884
M51,18a158_212,A,70.0,2.894e-9,0.828
M51,18a158_212,A,74.0,3.583e-9,0.760
